Date,Open,High,Low,Close,Adj Close,Volume
2009-01-28,8413.500000,8733.299805,8396.299805,8701.500000,8701.491211,350600
2009-01-29,8650.299805,8665.000000,8403.099609,8477.400391,8477.391602,245600
2009-01-30,8456.700195,8511.900391,8326.400391,8450.400391,8450.391602,274600
2009-02-02,8275.400391,8316.099609,8118.299805,8233.400391,8233.391602,223000
2009-02-03,8294.799805,8365.900391,8180.299805,8361.900391,8361.891602,237200
2009-02-04,8413.200195,8547.599609,8285.900391,8495.400391,8495.391602,220000
2009-02-05,8333.099609,8452.900391,8209.200195,8440.200195,8440.191406,244200
2009-02-06,8498.299805,8608.700195,8411.400391,8544.700195,8544.691406,226800
2009-02-09,8495.000000,8601.000000,8462.599609,8584.799805,8584.791016,194400
2009-02-10,8523.400391,8653.799805,8390.400391,8397.299805,8397.291016,214600
2009-02-11,8330.200195,8388.299805,8246.299805,8355.799805,8355.791016,217200
2009-02-12,8302.299805,8327.400391,8116.600098,8200.900391,8200.891602,219400
2009-02-13,8291.299805,8393.799805,8254.900391,8265.500000,8265.491211,211800
2009-02-16,8206.000000,8228.900391,8075.000000,8075.000000,8074.991699,159800
2009-02-17,7988.000000,8006.100098,7783.799805,7843.200195,7843.192383,326200
2009-02-18,7890.000000,7910.399902,7707.000000,7861.399902,7861.392090,259000
2009-02-19,7903.299805,7964.299805,7822.100098,7875.899902,7875.892090,249000
2009-02-20,7740.000000,7760.100098,7601.799805,7603.600098,7603.592285,305200
2009-02-23,7729.100098,7781.000000,7514.899902,7540.399902,7540.392090,245000
2009-02-24,7436.799805,7547.200195,7403.600098,7483.399902,7483.392090,312400
2009-02-25,7625.600098,7642.799805,7385.000000,7512.100098,7512.092285,278800
2009-02-26,7571.200195,7862.000000,7564.799805,7811.700195,7811.692383,326000
2009-02-27,7731.899902,7736.299805,7522.100098,7620.899902,7620.892090,251200
2009-03-02,7428.600098,7464.299805,7270.500000,7270.500000,7270.492676,304200
2009-03-03,7315.899902,7359.200195,7199.100098,7219.399902,7219.392578,292600
2009-03-04,7295.500000,7390.700195,7257.399902,7357.500000,7357.492676,254400
2009-03-05,7295.299805,7297.000000,7025.899902,7025.899902,7025.892578,318800
2009-03-06,7061.899902,7086.799805,6883.299805,6936.899902,6936.893066,327600
2009-03-09,6965.399902,6970.000000,6702.600098,6817.399902,6817.393066,332800
2009-03-10,6808.100098,7153.299805,6771.700195,7153.299805,7153.292480,371800
2009-03-11,7143.000000,7357.100098,7063.299805,7204.700195,7204.692871,315000
2009-03-12,7142.799805,7340.500000,7008.600098,7340.500000,7340.492676,272000
2009-03-13,7492.500000,7543.200195,7376.000000,7427.799805,7427.792480,293800
2009-03-16,7546.600098,7647.399902,7531.600098,7636.899902,7636.892090,278400
2009-03-17,7604.799805,7715.700195,7530.399902,7645.299805,7645.291992,274200
2009-03-18,7739.200195,7812.399902,7552.700195,7661.600098,7661.592285,269400
2009-03-19,7736.700195,7845.600098,7675.299805,7701.600098,7701.592285,272800
2009-03-20,7640.100098,7710.000000,7527.200195,7710.000000,7709.992188,355600
2009-03-23,7838.500000,7972.399902,7783.299805,7952.299805,7952.291504,288000
2009-03-24,8093.200195,8106.100098,7902.299805,7989.500000,7989.491699,303000
2009-03-25,7952.700195,8121.700195,7947.600098,8072.399902,8072.391602,272200
2009-03-26,8107.600098,8109.899902,7973.700195,8076.200195,8076.191895,219800
2009-03-27,8043.500000,8113.399902,7911.700195,7927.600098,7927.592285,223200
